 682, 3, 824, 2, 59, 77, 57
 327, 3, 676, 4, 51, 68, 27
 451, 1, 782, 19, 50, 135, 38
 560, 2, 112, 13, 71, 95, 47
 315, 2, 7, 18, 75, 104, 26
 601, 5, 950, 18, 80, 105, 50
 762, 1, 660, 18, 24, 63, 63
 514, 2, 254, 11, 95, 127, 43
 720, 4, 382, 11, 28, 140, 60
 838, 1, 578, 4, 56, 131, 70
 352, 1, 898, 4, 30, 132, 30
 997, 3, 394, 6, 29, 66, 83
 171, 4, 145, 10, 47, 64, 15
 729, 4, 215, 5, 53, 143, 61
 462, 3, 972, 14, 100, 146, 39
 858, 4, 424, 3, 43, 129, 71
 545, 3, 239, 19, 45, 80, 45
 127, 2, 422, 8, 80, 81, 11
 684, 4, 602, 9, 87, 70, 57
 538, 5, 28, 10, 53, 110, 45
 837, 4, 450, 15, 87, 137, 70
 432, 1, 466, 2, 69, 52, 36
 560, 3, 532, 16, 82, 149, 47
 98, 4, 407, 3, 50, 86, 9
 648, 5, 193, 3, 69, 102, 54
 915, 5, 18, 17, 45, 116, 76
 549, 2, 160, 14, 24, 50, 46
 344, 1, 707, 17, 50, 82, 29
 926, 2, 295, 12, 42, 61, 77
 562, 2, 816, 2, 70, 148, 47
 553, 2, 895, 2, 100, 67, 46
 989, 2, 114, 8, 37, 52, 82
 121, 3, 374, 2, 26, 87, 10
 280, 4, 864, 10, 100, 88, 24
 235, 2, 739, 6, 30, 146, 20
 961, 1, 645, 16, 84, 141, 80
 947, 2, 101, 14, 69, 117, 79
 914, 2, 68, 7, 95, 85, 76
 69, 5, 805, 15, 83, 82, 6
 889, 4, 576, 6, 72, 148, 74
 389, 3, 583, 8, 82, 62, 33
 822, 5, 377, 6, 70, 137, 68
 409, 4, 204, 6, 58, 79, 34
 706, 3, 77, 14, 87, 84, 59
 203, 4, 310, 11, 32, 74, 17
 617, 4, 882, 19, 66, 114, 51
 369, 3, 243, 10, 35, 86, 31
 660, 5, 773, 16, 44, 128, 55
 805, 3, 759, 9, 55, 82, 67
 952, 1, 341, 9, 52, 60, 79
 771, 5, 308, 18, 92, 96, 64
 605, 1, 625, 9, 83, 121, 50
 931, 2, 870, 14, 53, 110, 77
 333, 3, 940, 15, 88, 117, 28
 627, 5, 670, 10, 22, 115, 52
 483, 1, 60, 14, 29, 74, 40
 53, 4, 958, 16, 28, 139, 5
 841, 2, 931, 2, 67, 145, 70
 815, 4, 651, 5, 29, 73, 68
 79, 1, 74, 9, 30, 58, 7
 405, 2, 575, 6, 37, 128, 34
 353, 3, 941, 3, 48, 142, 30
 993, 4, 726, 19, 77, 107, 82
 619, 5, 4, 4, 73, 133, 52
 701, 1, 505, 5, 27, 100, 58
 911, 1, 998, 6, 88, 119, 76
 698, 4, 930, 5, 74, 112, 58
 899, 4, 377, 17, 58, 139, 75
 718, 3, 80, 10, 68, 65, 60
 427, 2, 243, 17, 74, 108, 36
 464, 2, 420, 4, 83, 88, 39
 512, 4, 978, 9, 36, 90, 43
 860, 5, 25, 19, 72, 100, 71
 524, 2, 68, 11, 35, 150, 44
 633, 3, 632, 8, 24, 137, 53
 181, 2, 437, 12, 37, 141, 15
 55, 3, 164, 19, 27, 94, 5
 410, 4, 464, 3, 71, 70, 34
 502, 5, 834, 8, 86, 148, 42
 411, 5, 624, 20, 61, 74, 34
 846, 5, 296, 13, 63, 133, 70
 747, 2, 963, 20, 73, 137, 62
 150, 4, 618, 11, 86, 105, 13
 713, 3, 759, 14, 37, 92, 59
 752, 3, 863, 20, 21, 80, 63
 464, 4, 809, 3, 48, 116, 39
 98, 5, 900, 17, 88, 132, 9
 974, 1, 923, 15, 81, 62, 81
 847, 3, 658, 19, 44, 55, 70
 679, 3, 21, 8, 74, 85, 57
 173, 3, 936, 15, 63, 120, 15
 640, 5, 900, 3, 90, 144, 53
 691, 3, 887, 16, 83, 81, 57
 570, 1, 579, 4, 79, 79, 48
 506, 5, 172, 8, 36, 119, 42
 159, 2, 411, 7, 60, 146, 14
 909, 2, 456, 7, 31, 135, 75
 158, 2, 702, 3, 59, 59, 14
 96, 1, 683, 8, 31, 115, 8
 631, 3, 549, 4, 59, 117, 53
 704, 4, 864, 14, 24, 137, 59
 545, 3, 586, 15, 56, 67, 45
 420, 4, 400, 9, 74, 91, 35
 349, 5, 947, 12, 86, 63, 29
 748, 5, 131, 6, 21, 82, 62
 554, 3, 161, 17, 33, 65, 46
 229, 2, 713, 14, 29, 148, 19
 990, 2, 16, 3, 63, 114, 82
 939, 2, 81, 16, 46, 78, 78
 140, 3, 840, 15, 96, 125, 12
 152, 2, 392, 2, 72, 59, 13
 272, 4, 671, 13, 65, 69, 23
 720, 4, 433, 12, 93, 108, 60
 914, 3, 272, 7, 48, 81, 76
 75, 5, 192, 14, 35, 115, 7
 560, 4, 832, 10, 97, 85, 47
 275, 5, 976, 5, 21, 66, 23
 905, 3, 552, 9, 82, 90, 75
 154, 5, 701, 20, 63, 78, 13
 729, 3, 542, 8, 32, 99, 61
 418, 2, 983, 16, 64, 150, 35
 403, 3, 74, 12, 62, 53, 34
 321, 3, 468, 13, 76, 136, 27
 844, 1, 915, 10, 90, 50, 70
 973, 3, 911, 9, 63, 89, 81
 273, 1, 576, 13, 85, 135, 23
 930, 1, 746, 3, 71, 112, 77
 921, 2, 321, 18, 33, 121, 76
 641, 2, 230, 18, 45, 129, 53
 185, 4, 389, 14, 81, 73, 16
 776, 3, 351, 7, 37, 140, 65
 528, 4, 325, 6, 60, 118, 44
 900, 4, 731, 13, 34, 150, 75
 656, 4, 298, 5, 100, 65, 55
 714, 2, 574, 14, 63, 69, 59
 831, 5, 743, 9, 30, 149, 69
 840, 5, 967, 10, 86, 87, 70
 235, 4, 10, 18, 30, 61, 20
 796, 1, 901, 6, 38, 104, 66
 139, 2, 12, 7, 38, 89, 12
 772, 4, 949, 10, 77, 137, 64
 890, 3, 400, 7, 88, 75, 74
 961, 2, 60, 4, 40, 134, 80
 823, 2, 836, 7, 97, 50, 68
 700, 3, 892, 8, 56, 110, 58
 373, 1, 360, 14, 38, 104, 31
 846, 4, 604, 4, 40, 110, 70
 632, 1, 502, 6, 20, 146, 53
 83, 4, 490, 2, 48, 99, 7
 252, 1, 997, 9, 30, 94, 21
 848, 5, 458, 12, 49, 82, 70
 674, 5, 536, 18, 45, 83, 56
 878, 5, 53, 6, 34, 91, 73
 699, 2, 761, 20, 67, 108, 58
 905, 1, 763, 10, 43, 91, 75
 439, 5, 315, 18, 61, 81, 37
 924, 5, 911, 12, 61, 72, 77
 929, 3, 572, 20, 93, 84, 77
 458, 3, 106, 19, 25, 62, 38
 146, 4, 402, 13, 25, 124, 13
 804, 1, 960, 7, 84, 107, 67
 75, 5, 1, 17, 86, 92, 7
 793, 3, 410, 15, 64, 130, 66
 82, 4, 425, 15, 74, 55, 7
 102, 1, 312, 20, 36, 94, 9
 820, 4, 430, 5, 87, 94, 68
 641, 4, 805, 15, 33, 122, 53
 644, 5, 827, 7, 57, 122, 54
 964, 4, 70, 13, 39, 118, 80
 677, 5, 806, 6, 48, 103, 56
 503, 5, 830, 12, 54, 137, 42
 799, 4, 796, 4, 100, 77, 66
 809, 5, 186, 11, 50, 114, 67
 567, 4, 433, 16, 74, 128, 47
 95, 4, 535, 13, 57, 135, 8
 728, 3, 15, 8, 28, 89, 61
 70, 5, 19, 12, 62, 105, 6
 745, 5, 955, 2, 55, 87, 62
 835, 1, 14, 18, 26, 146, 69
 156, 3, 240, 13, 99, 58, 13
 477, 1, 271, 2, 33, 145, 40
 666, 2, 543, 16, 39, 150, 55
 868, 2, 463, 2, 99, 120, 72
 208, 5, 75, 13, 83, 141, 18
 526, 2, 103, 3, 67, 80, 44
 826, 1, 644, 15, 43, 87, 69
 862, 3, 226, 20, 67, 91, 72
 783, 2, 42, 5, 43, 58, 65
 158, 4, 242, 5, 34, 143, 14
 572, 3, 956, 2, 63, 112, 48
 772, 2, 411, 18, 70, 142, 64
 266, 5, 364, 11, 57, 93, 22
 296, 1, 499, 14, 56, 145, 25
 758, 1, 354, 6, 98, 125, 63
 761, 2, 567, 9, 68, 78, 63
 874, 4, 191, 18, 48, 109, 73
 134, 5, 12, 10, 38, 113, 12
 972, 5, 309, 20, 51, 126, 81
 813, 3, 38, 20, 64, 70, 68
 252, 5, 998, 9, 62, 126, 21
 480, 2, 588, 9, 74, 78, 40
 965, 5, 845, 14, 56, 103, 80
 943, 5, 597, 5, 71, 121, 78
 323, 2, 746, 11, 83, 120, 27
 888, 5, 892, 18, 93, 68, 74
 143, 5, 254, 7, 87, 130, 12
 717, 5, 611, 12, 39, 61, 60
 232, 1, 442, 14, 23, 51, 20
 935, 1, 901, 6, 84, 55, 78
 840, 4, 631, 4, 75, 55, 70
 307, 3, 576, 7, 61, 146, 26
 972, 4, 111, 15, 68, 78, 81
 118, 3, 764, 6, 52, 87, 10
 233, 1, 841, 14, 37, 91, 20
 728, 2, 558, 13, 23, 90, 61
 564, 1, 680, 6, 75, 55, 47
 957, 1, 840, 4, 61, 109, 79
 441, 2, 964, 5, 93, 87, 37
 214, 1, 634, 15, 98, 106, 18
 655, 3, 788, 11, 38, 89, 55
 376, 3, 670, 10, 37, 53, 32
 509, 5, 755, 13, 53, 82, 42
 607, 4, 583, 9, 28, 122, 51
 297, 5, 893, 11, 93, 145, 25
 756, 2, 889, 18, 30, 84, 63
 547, 5, 224, 16, 74, 85, 46
 68, 3, 342, 16, 42, 52, 6
 59, 5, 848, 18, 28, 133, 5
 111, 2, 778, 2, 62, 121, 10
 336, 1, 985, 16, 68, 57, 28
 387, 5, 310, 2, 72, 77, 32
 710, 3, 345, 12, 20, 121, 59
 352, 5, 623, 20, 44, 75, 30
 698, 1, 146, 4, 86, 55, 58
 757, 3, 825, 19, 22, 94, 63
 637, 1, 293, 14, 28, 96, 53
 677, 5, 677, 11, 83, 92, 56
 979, 3, 187, 12, 29, 56, 81
 715, 5, 318, 14, 75, 144, 59
 261, 5, 729, 4, 95, 86, 22
 914, 1, 147, 2, 71, 69, 76
 778, 4, 331, 10, 64, 83, 65
 697, 2, 8, 8, 72, 52, 58
 898, 5, 347, 3, 21, 115, 75
 662, 4, 224, 17, 67, 103, 55
 482, 3, 751, 2, 94, 116, 40
 388, 5, 989, 9, 84, 118, 33
 635, 5, 37, 15, 33, 53, 53
 162, 4, 313, 8, 59, 91, 14
 945, 4, 598, 5, 35, 69, 78
 684, 4, 322, 17, 100, 137, 57
 103, 1, 510, 16, 32, 81, 9
 601, 2, 28, 4, 85, 124, 50
 275, 4, 475, 15, 36, 59, 23
 278, 1, 173, 14, 78, 114, 23
 792, 5, 886, 18, 50, 127, 66
 669, 3, 125, 8, 22, 141, 56
 465, 2, 598, 19, 43, 58, 39
 356, 1, 875, 10, 73, 51, 30
 310, 5, 817, 6, 78, 76, 26
 252, 2, 801, 12, 63, 131, 21
 730, 5, 804, 18, 67, 101, 61
 107, 4, 138, 16, 50, 64, 9
 436, 5, 375, 3, 52, 109, 36
 197, 3, 446, 18, 59, 63, 17
 90, 1, 836, 17, 23, 53, 8
 141, 3, 59, 4, 86, 67, 12
 409, 1, 268, 19, 56, 92, 34
 369, 4, 125, 14, 45, 73, 31
 768, 1, 220, 4, 26, 118, 64
 415, 3, 16, 15, 64, 130, 35
 600, 4, 787, 18, 66, 125, 50
 160, 3, 125, 20, 44, 138, 14
 511, 5, 967, 20, 44, 52, 43
 459, 5, 907, 20, 24, 138, 38
 112, 2, 322, 14, 24, 93, 10
 254, 4, 451, 19, 85, 100, 21
 593, 1, 919, 13, 86, 131, 49
 891, 2, 666, 8, 75, 104, 74
 834, 1, 366, 4, 24, 111, 69
 582, 5, 252, 9, 32, 144, 49
 346, 4, 171, 8, 88, 139, 29
 211, 2, 882, 4, 55, 149, 18
 253, 3, 443, 19, 98, 100, 21
 538, 5, 785, 17, 95, 79, 45
 642, 2, 802, 4, 62, 61, 53
 801, 4, 285, 20, 23, 142, 67
 708, 1, 978, 9, 92, 50, 59
 852, 5, 105, 13, 29, 101, 71
 139, 1, 813, 2, 48, 109, 12
 247, 1, 633, 10, 86, 143, 21
 258, 2, 834, 11, 51, 74, 22
 792, 3, 662, 7, 61, 63, 66
 155, 5, 725, 6, 64, 105, 13
 975, 4, 505, 7, 40, 144, 81
 457, 1, 813, 20, 61, 66, 38
 509, 5, 213, 14, 27, 127, 42
 716, 3, 796, 8, 45, 72, 60
 563, 3, 28, 19, 47, 144, 47
 693, 5, 353, 15, 82, 52, 58
 659, 2, 979, 9, 80, 63, 55
 688, 2, 541, 13, 79, 100, 57
 641, 2, 794, 13, 40, 106, 53
 600, 4, 999, 7, 89, 110, 50
 204, 2, 976, 3, 76, 75, 17
 561, 2, 646, 14, 67, 101, 47
 985, 2, 35, 19, 28, 51, 82
 615, 1, 136, 3, 42, 101, 51
 912, 4, 315, 14, 23, 66, 76
 810, 2, 92, 6, 32, 51, 67
 803, 4, 783, 6, 64, 83, 67
 551, 3, 982, 2, 76, 118, 46
 978, 3, 213, 16, 22, 74, 81
 896, 4, 841, 2, 47, 71, 74
 578, 5, 712, 13, 95, 78, 48
 794, 2, 2, 2, 97, 66, 66
 688, 5, 435, 13, 67, 50, 57
 119, 4, 41, 12, 84, 149, 10
 979, 3, 106, 8, 69, 70, 81
 186, 2, 920, 13, 91, 72, 16
 129, 2, 24, 7, 69, 67, 11
 925, 3, 635, 18, 22, 83, 77
 524, 4, 380, 10, 74, 109, 44
 99, 5, 141, 9, 61, 59, 9
 360, 1, 736, 17, 25, 95, 30
 174, 1, 619, 11, 70, 83, 15
 466, 3, 430, 15, 71, 140, 39
 101, 5, 961, 3, 26, 76, 9
 710, 4, 73, 11, 20, 91, 59
 310, 3, 461, 17, 86, 135, 26
 802, 1, 577, 2, 64, 59, 67
 990, 1, 528, 17, 81, 91, 82
 635, 3, 83, 12, 28, 130, 53
 706, 2, 769, 19, 54, 128, 59
